,Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
4020,BUDIDAYA,SUMATERA BARAT,KERAPU,2015,218.3,27111000
4021,BUDIDAYA,SUMATERA BARAT,KERAPU,2016,246.65,43803750
4022,BUDIDAYA,SUMATERA BARAT,KERAPU,2017,180.22,24686846
4023,BUDIDAYA,SUMATERA BARAT,KERAPU,2018,49.79,8263395
4024,BUDIDAYA,SUMATERA BARAT,KERAPU,2019,57.58,20950635
4025,BUDIDAYA,SUMATERA BARAT,KERAPU,2020,60.75,24870065
4026,BUDIDAYA,SUMATERA BARAT,LAINNYA,2011,6072.04,123703554
4027,BUDIDAYA,SUMATERA BARAT,LAINNYA,2012,5760.29,78317480
4028,BUDIDAYA,SUMATERA BARAT,LAINNYA,2013,6010.56,129177516
4029,BUDIDAYA,SUMATERA BARAT,LAINNYA,2014,6668.06,148007580
4030,BUDIDAYA,SUMATERA BARAT,LAINNYA,2015,6295.48,141738205
4031,BUDIDAYA,SUMATERA BARAT,LAINNYA,2016,9681.41,189412820
4032,BUDIDAYA,SUMATERA BARAT,LAINNYA,2017,5655.1,142397320
4033,BUDIDAYA,SUMATERA BARAT,LAINNYA,2018,6539.99,246291551
4034,BUDIDAYA,SUMATERA BARAT,LAINNYA,2019,5953.4,153319446
4035,BUDIDAYA,SUMATERA BARAT,LELE,2011,14454.36,204989397
4036,BUDIDAYA,SUMATERA BARAT,LELE,2012,18887.4,207761400
4037,BUDIDAYA,SUMATERA BARAT,LELE,2013,26257.65,362889993
4038,BUDIDAYA,SUMATERA BARAT,LELE,2014,30609.01,478470305
4039,BUDIDAYA,SUMATERA BARAT,LELE,2015,35576.44,565895665
4040,BUDIDAYA,SUMATERA BARAT,LELE,2016,36757.37,659331660
4041,BUDIDAYA,SUMATERA BARAT,LELE,2017,37744.64,655624449
4042,BUDIDAYA,SUMATERA BARAT,LELE,2018,41548.72,695046117
4043,BUDIDAYA,SUMATERA BARAT,LELE,2019,50407.11,890727578
4044,BUDIDAYA,SUMATERA BARAT,LELE,2020,47283.41,863151701
4045,BUDIDAYA,SUMATERA BARAT,LOBSTER,2013,23.16,1782301
4046,BUDIDAYA,SUMATERA BARAT,LOBSTER,2014,52.34,4162500
4047,BUDIDAYA,SUMATERA BARAT,LOBSTER,2015,45.81,13743000
4048,BUDIDAYA,SUMATERA BARAT,LOBSTER,2016,59.59,17877000
4049,BUDIDAYA,SUMATERA BARAT,LOBSTER,2017,70.04,23197356
4050,BUDIDAYA,SUMATERA BARAT,MAS,2011,40480.67,811263340
4051,BUDIDAYA,SUMATERA BARAT,MAS,2012,58032.5,1276715000
4052,BUDIDAYA,SUMATERA BARAT,MAS,2013,61658.46,1204251382
4053,BUDIDAYA,SUMATERA BARAT,MAS,2014,67603.5,1388040685
4054,BUDIDAYA,SUMATERA BARAT,MAS,2015,72628.81,1500324469
4055,BUDIDAYA,SUMATERA BARAT,MAS,2016,71446.04,1413737733
4056,BUDIDAYA,SUMATERA BARAT,MAS,2017,75613.29,1940993129
4057,BUDIDAYA,SUMATERA BARAT,MAS,2018,52592.28,1309031839
4058,BUDIDAYA,SUMATERA BARAT,MAS,2019,58893.09,1529125049
4059,BUDIDAYA,SUMATERA BARAT,MAS,2020,53529.83,1276961441
4060,BUDIDAYA,SUMATERA BARAT,MUJAIR,2020,1171.47,23429440
4061,BUDIDAYA,SUMATERA BARAT,NILA,2011,56447.57,1018086066
4062,BUDIDAYA,SUMATERA BARAT,NILA,2012,76041.92,988544960
4063,BUDIDAYA,SUMATERA BARAT,NILA,2013,82410.55,1482813026
4064,BUDIDAYA,SUMATERA BARAT,NILA,2014,123287.17,2228577894
4065,BUDIDAYA,SUMATERA BARAT,NILA,2015,139749.01,2646542216
4066,BUDIDAYA,SUMATERA BARAT,NILA,2016,154925.01,2787732507
4067,BUDIDAYA,SUMATERA BARAT,NILA,2017,114391.16,2504708905
4068,BUDIDAYA,SUMATERA BARAT,NILA,2018,130973.48,2992713259
4069,BUDIDAYA,SUMATERA BARAT,NILA,2019,119088.6,2870147906
4070,BUDIDAYA,SUMATERA BARAT,NILA,2020,107729.23,2473415304
4071,BUDIDAYA,SUMATERA BARAT,NILEM,2020,1118.9,26698720
4072,BUDIDAYA,SUMATERA BARAT,PATIN,2011,4287.29,73934737
4073,BUDIDAYA,SUMATERA BARAT,PATIN,2012,6037.6,84526400
4074,BUDIDAYA,SUMATERA BARAT,PATIN,2013,9834.37,154350437
4075,BUDIDAYA,SUMATERA BARAT,PATIN,2014,9167.37,162836080
4076,BUDIDAYA,SUMATERA BARAT,PATIN,2015,8402.45,142789440
4077,BUDIDAYA,SUMATERA BARAT,PATIN,2016,7255.44,126676625
4078,BUDIDAYA,SUMATERA BARAT,PATIN,2017,7564.82,189120600
4079,BUDIDAYA,SUMATERA BARAT,PATIN,2018,7444.34,132467728
4080,BUDIDAYA,SUMATERA BARAT,PATIN,2019,14932.72,313727446
4081,BUDIDAYA,SUMATERA BARAT,PATIN,2020,5120.97,99394120
4082,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2011,0.0,0
4083,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2012,0.0,0
4084,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2013,1.3,3900
4085,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2014,0.0,0
4086,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2015,0.0,0
4087,BUDIDAYA,SUMATERA BARAT,RUMPUT LAUT,2016,0.0,0
4088,BUDIDAYA,SUMATERA BARAT,SEMAH,2020,1750.97,102398750
4089,BUDIDAYA,SUMATERA BARAT,TAWES,2020,15.5,326790
4090,BUDIDAYA,SUMATERA BARAT,UDANG,2011,15.99,3835500
4091,BUDIDAYA,SUMATERA BARAT,UDANG,2012,27.95,1680600
4092,BUDIDAYA,SUMATERA BARAT,UDANG,2013,5.24,336550
4093,BUDIDAYA,SUMATERA BARAT,UDANG,2014,3.92,321250
4094,BUDIDAYA,SUMATERA BARAT,UDANG,2015,2.5,152250
4095,BUDIDAYA,SUMATERA BARAT,UDANG,2016,16.37,1188450
4096,BUDIDAYA,SUMATERA BARAT,UDANG,2018,459.56,39696197
4097,BUDIDAYA,SUMATERA BARAT,UDANG,2019,1101.11,77818195
4098,BUDIDAYA,SUMATERA BARAT,UDANG,2020,1961.59,156855615
4099,BUDIDAYA,SUMATERA SELATAN,BANDENG,2011,1458.3,33540900
4100,BUDIDAYA,SUMATERA SELATAN,BANDENG,2012,3029.0,36348000
4101,BUDIDAYA,SUMATERA SELATAN,BANDENG,2013,6543.5,68546850
4102,BUDIDAYA,SUMATERA SELATAN,BANDENG,2014,7084.8,85017600
4103,BUDIDAYA,SUMATERA SELATAN,BANDENG,2015,17307.0,249871600
4104,BUDIDAYA,SUMATERA SELATAN,BANDENG,2016,12788.2,204611200
4105,BUDIDAYA,SUMATERA SELATAN,BANDENG,2017,220.37,3744307
4106,BUDIDAYA,SUMATERA SELATAN,BANDENG,2018,26641.89,426270250
4107,BUDIDAYA,SUMATERA SELATAN,BANDENG,2019,41154.9,707954559
4108,BUDIDAYA,SUMATERA SELATAN,BANDENG,2020,35733.57,625780490
4109,BUDIDAYA,SUMATERA SELATAN,BAUNG,2020,1176.08,50991028
4110,BUDIDAYA,SUMATERA SELATAN,BAWAL,2011,0.0,0
4111,BUDIDAYA,SUMATERA SELATAN,BAWAL,2012,0.0,0
4112,BUDIDAYA,SUMATERA SELATAN,BAWAL,2013,1240.1,32179100
4113,BUDIDAYA,SUMATERA SELATAN,BAWAL,2014,2134.2,53872900
4114,BUDIDAYA,SUMATERA SELATAN,BAWAL,2015,869.6,16178700
4115,BUDIDAYA,SUMATERA SELATAN,BAWAL,2016,1010.42,19272400
4116,BUDIDAYA,SUMATERA SELATAN,BAWAL,2019,1344.11,24193890
4117,BUDIDAYA,SUMATERA SELATAN,BAWAL,2020,1035.08,20701560
4118,BUDIDAYA,SUMATERA SELATAN,BETUTU,2020,107.1,4819500
4119,BUDIDAYA,SUMATERA SELATAN,GABUS,2020,2869.32,123756250
4120,BUDIDAYA,SUMATERA SELATAN,GURAME,2011,1952.5,52717500
4121,BUDIDAYA,SUMATERA SELATAN,GURAME,2012,2032.0,67056000
4122,BUDIDAYA,SUMATERA SELATAN,GURAME,2013,1836.3,57497150
4123,BUDIDAYA,SUMATERA SELATAN,GURAME,2014,2039.5,60321000
4124,BUDIDAYA,SUMATERA SELATAN,GURAME,2015,1134.5,39707500
4125,BUDIDAYA,SUMATERA SELATAN,GURAME,2016,1200.0,30966210
4126,BUDIDAYA,SUMATERA SELATAN,GURAME,2017,1345.77,53830680
4127,BUDIDAYA,SUMATERA SELATAN,GURAME,2018,6197.37,244049762
4128,BUDIDAYA,SUMATERA SELATAN,GURAME,2019,8064.71,283299064
4129,BUDIDAYA,SUMATERA SELATAN,GURAMI,2020,7696.27,278284710
4130,BUDIDAYA,SUMATERA SELATAN,KAKAP,2011,0.0,0
4131,BUDIDAYA,SUMATERA SELATAN,KAKAP,2012,0.7,18900
4132,BUDIDAYA,SUMATERA SELATAN,KAKAP,2013,0.0,0
4133,BUDIDAYA,SUMATERA SELATAN,KAKAP,2014,0.0,0
4134,BUDIDAYA,SUMATERA SELATAN,KAKAP,2015,0.2,10000
4135,BUDIDAYA,SUMATERA SELATAN,KAKAP,2016,0.0,0
4136,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2011,0.0,0
4137,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2012,0.0,0
4138,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2013,0.0,0
4139,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2014,0.0,0
4140,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2015,0.0,0
4141,BUDIDAYA,SUMATERA SELATAN,KEKERANGAN,2016,0.0,0
4142,BUDIDAYA,SUMATERA SELATAN,KERAPU,2011,0.0,0
4143,BUDIDAYA,SUMATERA SELATAN,KERAPU,2012,0.0,0
4144,BUDIDAYA,SUMATERA SELATAN,KERAPU,2013,0.0,0
4145,BUDIDAYA,SUMATERA SELATAN,KERAPU,2014,0.0,0
4146,BUDIDAYA,SUMATERA SELATAN,KERAPU,2015,0.0,0
4147,BUDIDAYA,SUMATERA SELATAN,KERAPU,2016,0.0,0
4148,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2011,27919.0,408392396
4149,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2012,10287.5,162672900
4150,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2013,9200.1,201704050
4151,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2014,14732.8,350960150
4152,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2015,17816.35,414740010
4153,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2016,15715.87,259661583
4154,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2017,47079.06,1680631984
4155,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2018,3494.4,102304052
4156,BUDIDAYA,SUMATERA SELATAN,LAINNYA,2019,4413.9,143200741
4157,BUDIDAYA,SUMATERA SELATAN,LELE,2011,7796.7,111538400
4158,BUDIDAYA,SUMATERA SELATAN,LELE,2012,23941.0,335174000
4159,BUDIDAYA,SUMATERA SELATAN,LELE,2013,24328.0,274880200
4160,BUDIDAYA,SUMATERA SELATAN,LELE,2014,37818.0,520813800
4161,BUDIDAYA,SUMATERA SELATAN,LELE,2015,44662.18,610716640
4162,BUDIDAYA,SUMATERA SELATAN,LELE,2016,36200.0,511538355
4163,BUDIDAYA,SUMATERA SELATAN,LELE,2017,136468.72,2370461719
4164,BUDIDAYA,SUMATERA SELATAN,LELE,2018,62007.71,1304216104
4165,BUDIDAYA,SUMATERA SELATAN,LELE,2019,103122.31,1682703083
4166,BUDIDAYA,SUMATERA SELATAN,LELE,2020,86230.92,1343227246
4167,BUDIDAYA,SUMATERA SELATAN,LOBSTER,2013,0.0,0
4168,BUDIDAYA,SUMATERA SELATAN,LOBSTER,2014,0.0,0
4169,BUDIDAYA,SUMATERA SELATAN,LOBSTER,2015,0.0,0
4170,BUDIDAYA,SUMATERA SELATAN,LOBSTER,2016,0.0,0
4171,BUDIDAYA,SUMATERA SELATAN,MAS,2011,2491.1,39623150
4172,BUDIDAYA,SUMATERA SELATAN,MAS,2012,7841.0,180343000
4173,BUDIDAYA,SUMATERA SELATAN,MAS,2013,5489.5,118083900
4174,BUDIDAYA,SUMATERA SELATAN,MAS,2014,5573.19,95151400
4175,BUDIDAYA,SUMATERA SELATAN,MAS,2015,10986.6,239326870
4176,BUDIDAYA,SUMATERA SELATAN,MAS,2016,5300.0,134945215
4177,BUDIDAYA,SUMATERA SELATAN,MAS,2017,9513.74,244217629
4178,BUDIDAYA,SUMATERA SELATAN,MAS,2018,26523.0,680511353
4179,BUDIDAYA,SUMATERA SELATAN,MAS,2019,24902.96,511886851
4180,BUDIDAYA,SUMATERA SELATAN,MAS,2020,17790.17,372543050
4181,BUDIDAYA,SUMATERA SELATAN,MUJAIR,2020,552.46,11049280
4182,BUDIDAYA,SUMATERA SELATAN,NILA,2011,63805.7,1165929600
4183,BUDIDAYA,SUMATERA SELATAN,NILA,2012,95443.0,1717974000
4184,BUDIDAYA,SUMATERA SELATAN,NILA,2013,120129.0,1984143200
4185,BUDIDAYA,SUMATERA SELATAN,NILA,2014,140561.0,2367230300
4186,BUDIDAYA,SUMATERA SELATAN,NILA,2015,196841.0,3583370105
4187,BUDIDAYA,SUMATERA SELATAN,NILA,2016,128911.8,2626455290
4188,BUDIDAYA,SUMATERA SELATAN,NILA,2017,160519.82,3514741935
4189,BUDIDAYA,SUMATERA SELATAN,NILA,2018,123609.43,3137108398
4190,BUDIDAYA,SUMATERA SELATAN,NILA,2019,91409.66,1874274550
4191,BUDIDAYA,SUMATERA SELATAN,NILA,2020,67689.84,1384843426
4192,BUDIDAYA,SUMATERA SELATAN,PATIN,2011,117040.0,1628435400
4193,BUDIDAYA,SUMATERA SELATAN,PATIN,2012,218100.0,2617200000
4194,BUDIDAYA,SUMATERA SELATAN,PATIN,2013,220577.0,3063227820
4195,BUDIDAYA,SUMATERA SELATAN,PATIN,2014,231258.0,4294711300
4196,BUDIDAYA,SUMATERA SELATAN,PATIN,2015,160136.57,3399889930
4197,BUDIDAYA,SUMATERA SELATAN,PATIN,2016,192500.0,4171727225
4198,BUDIDAYA,SUMATERA SELATAN,PATIN,2017,122982.12,3074552900
4199,BUDIDAYA,SUMATERA SELATAN,PATIN,2018,137662.04,2505538838
4200,BUDIDAYA,SUMATERA SELATAN,PATIN,2019,117072.91,1873364858
4201,BUDIDAYA,SUMATERA SELATAN,PATIN,2020,74067.55,1199430525
4202,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2011,0.0,0
4203,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2012,0.0,0
4204,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2013,0.0,0
4205,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2014,0.0,0
4206,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2015,0.0,0
4207,BUDIDAYA,SUMATERA SELATAN,RUMPUT LAUT,2016,0.0,0
4208,BUDIDAYA,SUMATERA SELATAN,UDANG,2011,68911.8,3486707400
4209,BUDIDAYA,SUMATERA SELATAN,UDANG,2012,44248.3,1938446900
4210,BUDIDAYA,SUMATERA SELATAN,UDANG,2013,45657.5,1881381500
4211,BUDIDAYA,SUMATERA SELATAN,UDANG,2014,45997.2,2337393700
4212,BUDIDAYA,SUMATERA SELATAN,UDANG,2015,47189.0,3041532500
4213,BUDIDAYA,SUMATERA SELATAN,UDANG,2016,34400.0,2404000000
4214,BUDIDAYA,SUMATERA SELATAN,UDANG,2017,60151.98,3833723190
4215,BUDIDAYA,SUMATERA SELATAN,UDANG,2018,52922.82,6505252871
4216,BUDIDAYA,SUMATERA SELATAN,UDANG,2019,69026.32,4777590545
4217,BUDIDAYA,SUMATERA SELATAN,UDANG,2020,62189.4,3165155025
4218,BUDIDAYA,SUMATERA UTARA,BANDENG,2011,3490.2,59333400
4219,BUDIDAYA,SUMATERA UTARA,BANDENG,2012,3447.99,43099875
4220,BUDIDAYA,SUMATERA UTARA,BANDENG,2013,3240.5,35636300
4221,BUDIDAYA,SUMATERA UTARA,BANDENG,2014,1821.4,31155480
4222,BUDIDAYA,SUMATERA UTARA,BANDENG,2015,3425.0,58467900
4223,BUDIDAYA,SUMATERA UTARA,BANDENG,2016,1350.2,24588000
4224,BUDIDAYA,SUMATERA UTARA,BANDENG,2017,0.28,4673
4225,BUDIDAYA,SUMATERA UTARA,BANDENG,2018,2236.67,35938218
4226,BUDIDAYA,SUMATERA UTARA,BANDENG,2019,2929.15,31584166
4227,BUDIDAYA,SUMATERA UTARA,BANDENG,2020,4832.36,116308936
4228,BUDIDAYA,SUMATERA UTARA,BARONANG,2020,0.8,32000
4229,BUDIDAYA,SUMATERA UTARA,BAUNG,2020,54.15,2960900
4230,BUDIDAYA,SUMATERA UTARA,BAWAL,2011,0.0,0
4231,BUDIDAYA,SUMATERA UTARA,BAWAL,2012,0.0,0
4232,BUDIDAYA,SUMATERA UTARA,BAWAL,2013,0.0,0
4233,BUDIDAYA,SUMATERA UTARA,BAWAL,2014,2.2,49500
4234,BUDIDAYA,SUMATERA UTARA,BAWAL,2015,0.0,0
4235,BUDIDAYA,SUMATERA UTARA,BAWAL,2016,35.8,701200
4236,BUDIDAYA,SUMATERA UTARA,BAWAL,2019,263.59,4217408
4237,BUDIDAYA,SUMATERA UTARA,BAWAL,2020,307.58,6493815
4238,BUDIDAYA,SUMATERA UTARA,GURAME,2011,332.7,11644500
4239,BUDIDAYA,SUMATERA UTARA,GURAME,2012,591.8,17754000
4240,BUDIDAYA,SUMATERA UTARA,GURAME,2013,1328.2,46016040
4241,BUDIDAYA,SUMATERA UTARA,GURAME,2014,984.7,30196070
4242,BUDIDAYA,SUMATERA UTARA,GURAME,2015,2575.44,122941270
4243,BUDIDAYA,SUMATERA UTARA,GURAME,2016,2101.3,104547000
4244,BUDIDAYA,SUMATERA UTARA,GURAME,2017,4306.34,172253480
4245,BUDIDAYA,SUMATERA UTARA,GURAME,2018,2228.79,90873554
4246,BUDIDAYA,SUMATERA UTARA,GURAME,2019,5370.47,172553794
4247,BUDIDAYA,SUMATERA UTARA,GURAMI,2020,4557.44,140895602
4248,BUDIDAYA,SUMATERA UTARA,KACI-KACI,2020,141.4,6974900
4249,BUDIDAYA,SUMATERA UTARA,KAKAP,2011,329.46,10602120
4250,BUDIDAYA,SUMATERA UTARA,KAKAP,2012,425.3,17012000
4251,BUDIDAYA,SUMATERA UTARA,KAKAP,2013,437.5,13773000
4252,BUDIDAYA,SUMATERA UTARA,KAKAP,2014,466.5,22902500
4253,BUDIDAYA,SUMATERA UTARA,KAKAP,2015,367.46,16468200
4254,BUDIDAYA,SUMATERA UTARA,KAKAP,2016,670.5,30172500
4255,BUDIDAYA,SUMATERA UTARA,KAKAP,2017,695.72,33455136
4256,BUDIDAYA,SUMATERA UTARA,KAKAP,2018,226.25,10557168
4257,BUDIDAYA,SUMATERA UTARA,KAKAP,2019,884.35,44699335
4258,BUDIDAYA,SUMATERA UTARA,KAKAP,2020,965.59,55209830
4259,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2011,0.0,0
4260,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2012,0.0,0
4261,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2013,18.3,109800
4262,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2014,0.0,0
4263,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2015,0.0,0
4264,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2016,43.1,610500
4265,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2017,41.38,413840
4266,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2018,113.84,3865750
4267,BUDIDAYA,SUMATERA UTARA,KEKERANGAN,2019,224.53,3490544
4268,BUDIDAYA,SUMATERA UTARA,KEPITING,2020,116.69,18436422
4269,BUDIDAYA,SUMATERA UTARA,KERANG,2020,256.96,4981114
4270,BUDIDAYA,SUMATERA UTARA,KERAPU,2011,4404.3,358258000
4271,BUDIDAYA,SUMATERA UTARA,KERAPU,2012,4399.37,241965350
4272,BUDIDAYA,SUMATERA UTARA,KERAPU,2013,4417.5,132946300
4273,BUDIDAYA,SUMATERA UTARA,KERAPU,2014,4465.0,327045000
4274,BUDIDAYA,SUMATERA UTARA,KERAPU,2015,5215.37,629872500
4275,BUDIDAYA,SUMATERA UTARA,KERAPU,2016,3807.1,282276450
4276,BUDIDAYA,SUMATERA UTARA,KERAPU,2017,1600.32,219218372
4277,BUDIDAYA,SUMATERA UTARA,KERAPU,2018,5209.53,268165953
4278,BUDIDAYA,SUMATERA UTARA,KERAPU,2019,4353.99,204527525
4279,BUDIDAYA,SUMATERA UTARA,KERAPU,2020,969.93,111095040
4280,BUDIDAYA,SUMATERA UTARA,KUWE,2020,4.76,238000
4281,BUDIDAYA,SUMATERA UTARA,LAINNYA,2011,141.5,5232326
4282,BUDIDAYA,SUMATERA UTARA,LAINNYA,2012,808.8,37887400
4283,BUDIDAYA,SUMATERA UTARA,LAINNYA,2013,1657.3,94220828
4284,BUDIDAYA,SUMATERA UTARA,LAINNYA,2014,1759.62,100674250
4285,BUDIDAYA,SUMATERA UTARA,LAINNYA,2015,452.76,26028570
4286,BUDIDAYA,SUMATERA UTARA,LAINNYA,2016,1013.31,30049247
4287,BUDIDAYA,SUMATERA UTARA,LAINNYA,2017,9770.64,903923876
4288,BUDIDAYA,SUMATERA UTARA,LAINNYA,2018,4983.53,220675894
4289,BUDIDAYA,SUMATERA UTARA,LAINNYA,2019,4243.94,216222792
4290,BUDIDAYA,SUMATERA UTARA,LELE,2011,14264.2,171320400
4291,BUDIDAYA,SUMATERA UTARA,LELE,2012,21831.5,240146500
4292,BUDIDAYA,SUMATERA UTARA,LELE,2013,27128.0,304875897
4293,BUDIDAYA,SUMATERA UTARA,LELE,2014,28636.4,446276015
4294,BUDIDAYA,SUMATERA UTARA,LELE,2015,30549.06,714015790
4295,BUDIDAYA,SUMATERA UTARA,LELE,2016,38703.3,961714180
4296,BUDIDAYA,SUMATERA UTARA,LELE,2017,58535.61,1016763563
4297,BUDIDAYA,SUMATERA UTARA,LELE,2018,124946.79,2554003306
4298,BUDIDAYA,SUMATERA UTARA,LELE,2019,150941.77,3357138249
4299,BUDIDAYA,SUMATERA UTARA,LELE,2020,62015.18,1132125083
4300,BUDIDAYA,SUMATERA UTARA,LOBSTER,2013,0.0,0
4301,BUDIDAYA,SUMATERA UTARA,LOBSTER,2014,0.0,0
4302,BUDIDAYA,SUMATERA UTARA,LOBSTER,2015,0.8,240000
4303,BUDIDAYA,SUMATERA UTARA,LOBSTER,2016,1.55,542500
4304,BUDIDAYA,SUMATERA UTARA,LOBSTER,2019,40.5,6075000
4305,BUDIDAYA,SUMATERA UTARA,LOBSTER,2020,1.03,154650
4306,BUDIDAYA,SUMATERA UTARA,MAS,2011,18464.4,461610000
4307,BUDIDAYA,SUMATERA UTARA,MAS,2012,19331.3,425288600
4308,BUDIDAYA,SUMATERA UTARA,MAS,2013,21897.0,431717591
4309,BUDIDAYA,SUMATERA UTARA,MAS,2014,19513.5,505206383
4310,BUDIDAYA,SUMATERA UTARA,MAS,2015,23280.45,686298955
4311,BUDIDAYA,SUMATERA UTARA,MAS,2016,19374.7,615548884
4312,BUDIDAYA,SUMATERA UTARA,MAS,2017,30242.28,776319251
4313,BUDIDAYA,SUMATERA UTARA,MAS,2018,40997.21,1050038632
4314,BUDIDAYA,SUMATERA UTARA,MAS,2019,146697.43,4234128612
4315,BUDIDAYA,SUMATERA UTARA,MAS,2020,56672.84,1614390003
4316,BUDIDAYA,SUMATERA UTARA,MUJAIR,2020,2.82,75931
4317,BUDIDAYA,SUMATERA UTARA,NILA,2011,57131.6,1018698500
4318,BUDIDAYA,SUMATERA UTARA,NILA,2012,65950.9,858574700
4319,BUDIDAYA,SUMATERA UTARA,NILA,2013,96197.8,1590862440
4320,BUDIDAYA,SUMATERA UTARA,NILA,2014,110145.0,2160681086
4321,BUDIDAYA,SUMATERA UTARA,NILA,2015,89090.76,1828856220
4322,BUDIDAYA,SUMATERA UTARA,NILA,2016,77829.85,1698266880
4323,BUDIDAYA,SUMATERA UTARA,NILA,2017,51187.91,1120810368
4324,BUDIDAYA,SUMATERA UTARA,NILA,2018,63962.9,1589476333
4325,BUDIDAYA,SUMATERA UTARA,NILA,2019,126256.83,3213267947
4326,BUDIDAYA,SUMATERA UTARA,NILA,2020,93656.27,2378656847
4327,BUDIDAYA,SUMATERA UTARA,PATIN,2011,172.9,3112200
4328,BUDIDAYA,SUMATERA UTARA,PATIN,2012,149.6,2094400
4329,BUDIDAYA,SUMATERA UTARA,PATIN,2013,7919.0,118785000
4330,BUDIDAYA,SUMATERA UTARA,PATIN,2014,12425.5,272970400
4331,BUDIDAYA,SUMATERA UTARA,PATIN,2015,2500.77,59638100
4332,BUDIDAYA,SUMATERA UTARA,PATIN,2016,12881.8,321899600
4333,BUDIDAYA,SUMATERA UTARA,PATIN,2017,1326.82,33170375
4334,BUDIDAYA,SUMATERA UTARA,PATIN,2018,6067.84,103022003
4335,BUDIDAYA,SUMATERA UTARA,PATIN,2019,12944.72,205621644
4336,BUDIDAYA,SUMATERA UTARA,PATIN,2020,11686.13,183702606
4337,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2011,273.0,1456000
4338,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2012,309.0,570440
4339,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2013,98.2,491000
4340,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2014,50.1,250500
4341,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2015,57.43,89832
4342,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2016,6.0,10325
4343,BUDIDAYA,SUMATERA UTARA,RUMPUT LAUT,2019,180.0,2700000
4344,BUDIDAYA,SUMATERA UTARA,UDANG,2011,26603.0,1165501700
4345,BUDIDAYA,SUMATERA UTARA,UDANG,2012,27001.66,981974630
4346,BUDIDAYA,SUMATERA UTARA,UDANG,2013,29418.1,736653500
4347,BUDIDAYA,SUMATERA UTARA,UDANG,2014,24486.4,1600270990
4348,BUDIDAYA,SUMATERA UTARA,UDANG,2015,23119.34,1309827070
4349,BUDIDAYA,SUMATERA UTARA,UDANG,2016,39862.8,2901230250
4350,BUDIDAYA,SUMATERA UTARA,UDANG,2017,27304.72,1698512700
4351,BUDIDAYA,SUMATERA UTARA,UDANG,2018,42468.6,3165500309
4352,BUDIDAYA,SUMATERA UTARA,UDANG,2019,31765.66,1880738327
4353,BUDIDAYA,SUMATERA UTARA,UDANG,2020,29872.49,2224074728
4354,TANGKAP LAUT,ACEH,ALU-ALU,2020,2124.51,40334262
4355,TANGKAP LAUT,ACEH,AYAM-AYAM,2020,1864.12,55058890
4356,TANGKAP LAUT,ACEH,BANDENG,2020,597.74,9494428
4357,TANGKAP LAUT,ACEH,BARONANG,2020,1262.77,24129800
4358,TANGKAP LAUT,ACEH,BAWAL,2011,1898.0,52301403
4359,TANGKAP LAUT,ACEH,BAWAL,2012,1556.0,47126866
4360,TANGKAP LAUT,ACEH,BAWAL,2013,1584.0,46827156
4361,TANGKAP LAUT,ACEH,BAWAL,2014,1821.0,55019267
4362,TANGKAP LAUT,ACEH,BAWAL,2015,2123.0,60254538
